time,open,high,low,close,tick_volume,spread,real_volume
2024-09-23 03:45:00,2628.364,2629.053,2627.896,2628.553,917,160,0
2024-09-23 04:00:00,2628.558,2630.965,2627.98,2630.714,1083,160,0
2024-09-23 04:15:00,2630.714,2630.898,2628.99,2629.454,946,160,0
2024-09-23 04:30:00,2629.52,2630.103,2629.413,2629.475,643,160,0
2024-09-23 04:45:00,2629.469,2630.348,2628.963,2629.372,934,159,0
2024-09-23 05:00:00,2629.415,2630.333,2626.823,2627.97,1257,160,0
2024-09-23 05:15:00,2628.038,2629.09,2627.661,2628.557,1185,159,0
2024-09-23 05:30:00,2628.533,2630.176,2627.438,2630.176,1644,160,0
2024-09-23 05:45:00,2630.166,2631.395,2628.679,2630.011,1653,160,0
2024-09-23 06:00:00,2629.977,2630.156,2627.752,2629.55,2352,159,0
2024-09-23 06:15:00,2629.459,2629.504,2626.416,2628.49,2009,159,0
2024-09-23 06:30:00,2628.491,2629.164,2625.782,2626.667,1794,159,0
2024-09-23 06:45:00,2626.648,2627.301,2624.442,2624.442,1934,159,0
2024-09-23 07:00:00,2624.352,2625.057,2620.758,2621.35,2821,159,0
2024-09-23 07:15:00,2621.306,2621.306,2617.665,2619.43,3405,159,0
2024-09-23 07:30:00,2619.365,2620.216,2614.606,2616.488,3855,159,0
2024-09-23 07:45:00,2616.52,2616.75,2613.799,2615.15,2760,159,0
2024-09-23 08:00:00,2615.113,2618.888,2614.564,2616.954,2521,159,0
2024-09-23 08:15:00,2616.98,2619.651,2616.011,2616.835,2325,159,0
2024-09-23 08:30:00,2616.783,2618.095,2615.434,2616.407,1901,159,0
2024-09-23 08:45:00,2616.424,2617.454,2615.572,2616.868,1505,159,0
2024-09-23 09:00:00,2616.87,2617.26,2615.309,2616.333,1649,160,0
2024-09-23 09:15:00,2616.347,2619.488,2616.28,2618.717,1606,159,0
2024-09-23 09:30:00,2618.684,2620.31,2617.636,2619.838,1547,159,0
2024-09-23 09:45:00,2619.832,2622.017,2619.407,2621.584,1414,159,0
2024-09-23 10:00:00,2621.555,2622.976,2620.651,2622.976,1665,160,0
2024-09-23 10:15:00,2622.934,2623.531,2621.529,2621.587,1266,159,0
2024-09-23 10:30:00,2621.607,2623.651,2621.109,2622.683,1419,159,0
2024-09-23 10:45:00,2622.703,2622.997,2621.106,2621.595,1817,160,0
2024-09-23 11:00:00,2621.634,2623.945,2621.547,2622.37,1671,159,0
2024-09-23 11:15:00,2622.381,2624.191,2621.818,2622.887,1400,160,0
2024-09-23 11:30:00,2622.899,2625.786,2622.763,2623.207,1993,159,0
2024-09-23 11:45:00,2623.183,2624.386,2620.914,2624.063,1661,159,0
2024-09-23 12:00:00,2624.056,2625.561,2622.888,2623.398,1978,159,0
2024-09-23 12:15:00,2623.341,2623.689,2619.96,2621.739,2698,160,0
2024-09-23 12:30:00,2621.739,2624.085,2621.457,2624.003,1944,159,0
2024-09-23 12:45:00,2623.963,2628.237,2623.675,2626.978,2392,160,0
2024-09-23 13:00:00,2627.0,2629.413,2625.519,2629.136,2929,159,0
2024-09-23 13:15:00,2629.093,2630.722,2627.375,2629.61,2296,159,0
2024-09-23 13:30:00,2629.57,2631.807,2626.301,2630.288,3620,159,0
2024-09-23 13:45:00,2631.151,2634.328,2626.015,2631.852,6058,159,0
2024-09-23 14:00:00,2631.827,2633.53,2627.942,2631.016,5409,159,0
2024-09-23 14:15:00,2631.057,2634.881,2629.813,2634.504,3487,159,0
2024-09-23 14:30:00,2634.541,2634.862,2629.459,2632.23,3449,159,0
2024-09-23 14:45:00,2632.275,2632.997,2629.71,2630.391,3025,159,0
2024-09-23 15:00:00,2630.42,2630.861,2625.756,2628.29,3562,159,0
2024-09-23 15:15:00,2628.248,2631.973,2628.1,2631.263,2837,160,0
2024-09-23 15:30:00,2631.324,2631.586,2629.246,2629.563,2241,160,0
2024-09-23 15:45:00,2629.598,2631.202,2628.822,2629.242,2031,160,0
2024-09-23 16:00:00,2629.201,2630.892,2628.357,2629.376,2288,159,0
2024-09-23 16:15:00,2629.379,2629.457,2626.598,2628.537,2715,159,0
2024-09-23 16:30:00,2628.528,2628.916,2626.586,2628.265,2041,159,0
2024-09-23 16:45:00,2628.236,2628.897,2627.218,2628.108,1682,159,0
2024-09-23 17:00:00,2628.17,2629.115,2627.406,2627.499,1535,159,0
2024-09-23 17:15:00,2627.504,2628.609,2627.197,2627.418,1619,160,0
2024-09-23 17:30:00,2627.459,2628.983,2626.396,2627.911,1470,159,0
2024-09-23 17:45:00,2627.899,2628.649,2627.417,2627.965,1182,160,0
2024-09-23 18:00:00,2627.933,2628.19,2625.897,2628.016,1354,159,0
2024-09-23 18:15:00,2627.978,2628.807,2627.148,2628.186,1334,159,0
2024-09-23 18:30:00,2628.191,2628.604,2626.924,2627.423,1101,160,0
2024-09-23 18:45:00,2627.458,2627.962,2626.501,2627.379,1148,160,0
2024-09-23 19:00:00,2627.38,2627.725,2626.666,2626.911,1351,160,0
2024-09-23 19:15:00,2626.871,2627.943,2626.625,2627.335,958,159,0
2024-09-23 19:30:00,2627.335,2627.496,2626.237,2626.264,925,159,0
2024-09-23 19:45:00,2626.229,2626.793,2625.665,2626.24,1119,160,0
2024-09-23 20:00:00,2626.294,2627.025,2626.269,2626.269,633,160,0
2024-09-23 20:15:00,2626.262,2627.867,2626.197,2627.596,608,160,0
2024-09-23 20:30:00,2627.581,2627.767,2627.028,2627.343,455,160,0
2024-09-23 20:45:00,2627.344,2628.501,2627.335,2628.302,506,160,0
2024-09-23 22:00:00,2627.157,2628.32,2626.932,2627.588,606,160,0
2024-09-23 22:15:00,2627.587,2628.192,2627.187,2627.993,417,159,0
2024-09-23 22:30:00,2627.994,2628.193,2627.193,2627.381,391,160,0
2024-09-23 22:45:00,2627.381,2627.729,2627.22,2627.498,337,160,0
2024-09-23 23:00:00,2627.507,2627.507,2626.416,2626.655,649,160,0
2024-09-23 23:15:00,2626.654,2626.802,2625.898,2626.183,543,160,0
2024-09-23 23:30:00,2626.149,2626.613,2625.821,2626.149,550,160,0
2024-09-23 23:45:00,2626.15,2626.545,2625.929,2626.3,703,160,0
2024-09-24 00:00:00,2626.295,2626.345,2624.639,2626.122,1419,160,0
2024-09-24 00:15:00,2626.161,2626.558,2625.025,2625.826,953,160,0
2024-09-24 00:30:00,2625.822,2626.099,2625.079,2625.162,910,160,0
2024-09-24 00:45:00,2625.194,2625.416,2623.772,2625.1,1251,159,0
2024-09-24 01:00:00,2625.14,2629.72,2624.835,2628.98,2943,159,0
2024-09-24 01:15:00,2628.999,2630.215,2627.477,2627.934,2507,159,0
2024-09-24 01:30:00,2627.967,2630.037,2627.288,2630.037,2121,159,0
2024-09-24 01:45:00,2629.998,2630.15,2628.143,2629.081,1782,159,0
2024-09-24 02:00:00,2629.039,2629.225,2626.709,2627.506,2013,159,0
2024-09-24 02:15:00,2627.543,2628.007,2627.048,2627.479,1107,160,0
2024-09-24 02:30:00,2627.485,2628.818,2627.123,2628.684,1353,159,0
2024-09-24 02:45:00,2628.647,2629.293,2627.38,2628.857,1556,159,0
2024-09-24 03:00:00,2628.898,2630.179,2628.734,2629.93,1660,159,0
2024-09-24 03:15:00,2629.944,2632.205,2629.821,2632.125,1717,159,0
2024-09-24 03:30:00,2632.16,2636.146,2631.913,2634.724,1730,159,0
2024-09-24 03:45:00,2634.771,2635.594,2633.921,2634.099,1490,160,0
2024-09-24 04:00:00,2634.09,2634.528,2632.021,2633.448,1636,159,0
2024-09-24 04:15:00,2633.423,2636.346,2633.047,2635.81,1399,160,0
2024-09-24 04:30:00,2635.803,2636.822,2634.84,2636.601,1424,160,0
2024-09-24 04:45:00,2636.593,2638.295,2635.711,2638.115,1195,160,0
2024-09-24 05:00:00,2638.057,2638.842,2636.744,2638.177,1328,159,0
2024-09-24 05:15:00,2638.216,2640.092,2637.75,2637.886,1583,160,0
2024-09-24 05:30:00,2637.888,2639.845,2633.232,2633.355,2944,159,0
2024-09-24 05:45:00,2633.316,2633.377,2625.169,2625.396,4270,159,0
2024-09-24 06:00:00,2625.43,2629.537,2624.409,2628.307,4836,159,0
2024-09-24 06:15:00,2628.282,2629.934,2626.504,2627.265,2801,159,0
2024-09-24 06:30:00,2627.209,2627.601,2624.511,2626.145,2894,159,0
2024-09-24 06:45:00,2626.145,2629.731,2625.671,2628.7,2700,159,0
2024-09-24 07:00:00,2628.742,2628.891,2626.565,2628.344,2518,159,0
2024-09-24 07:15:00,2628.369,2630.271,2627.043,2627.418,2616,159,0
2024-09-24 07:30:00,2627.392,2627.483,2622.524,2625.317,2594,159,0
2024-09-24 07:45:00,2625.317,2629.745,2625.317,2628.996,2255,159,0
2024-09-24 08:00:00,2629.005,2629.543,2627.853,2628.085,1680,160,0
2024-09-24 08:15:00,2628.078,2629.272,2625.892,2627.722,1803,160,0
2024-09-24 08:30:00,2627.685,2629.475,2626.309,2629.309,1661,159,0
2024-09-24 08:45:00,2629.347,2629.382,2628.059,2628.972,1533,160,0
2024-09-24 09:00:00,2628.934,2629.98,2628.271,2628.554,1613,159,0
2024-09-24 09:15:00,2628.54,2629.544,2627.042,2628.318,1635,160,0
2024-09-24 09:30:00,2628.282,2629.879,2627.71,2628.458,1540,160,0
2024-09-24 09:45:00,2628.436,2630.896,2628.342,2630.756,1415,160,0
2024-09-24 10:00:00,2630.789,2633.155,2630.581,2631.967,1444,160,0
2024-09-24 10:15:00,2631.964,2634.332,2631.618,2633.961,1561,159,0
2024-09-24 10:30:00,2633.938,2636.312,2633.15,2634.975,2222,159,0
2024-09-24 10:45:00,2635.02,2635.102,2632.936,2633.378,1649,160,0
2024-09-24 11:00:00,2633.349,2633.424,2628.747,2631.495,3110,159,0
2024-09-24 11:15:00,2631.491,2632.58,2629.847,2630.383,2119,159,0
2024-09-24 11:30:00,2630.419,2631.584,2624.581,2625.258,2493,159,0
2024-09-24 11:45:00,2625.213,2628.088,2623.339,2626.367,2653,159,0
2024-09-24 12:00:00,2626.411,2627.025,2623.463,2626.005,2946,159,0
2024-09-24 12:15:00,2625.961,2629.04,2624.27,2627.285,3063,159,0
2024-09-24 12:30:00,2627.227,2629.972,2626.986,2627.683,3318,159,0
2024-09-24 12:45:00,2627.666,2633.333,2626.176,2633.129,2467,160,0
2024-09-24 13:00:00,2633.154,2636.717,2630.975,2632.728,4546,159,0
2024-09-24 13:15:00,2632.693,2637.322,2632.513,2633.877,3394,159,0
2024-09-24 13:30:00,2633.911,2636.002,2632.285,2634.805,4396,159,0
2024-09-24 13:45:00,2634.843,2636.773,2631.573,2635.504,3802,159,0
2024-09-24 14:00:00,2635.517,2639.233,2634.552,2636.177,4961,159,0
2024-09-24 14:15:00,2636.224,2639.645,2635.718,2638.62,4580,159,0
2024-09-24 14:30:00,2638.664,2643.201,2636.541,2640.34,3916,159,0
2024-09-24 14:45:00,2640.286,2647.164,2639.162,2643.609,4809,159,0
2024-09-24 15:00:00,2643.646,2646.664,2642.676,2646.207,3838,159,0
2024-09-24 15:15:00,2646.246,2648.504,2643.835,2645.937,3640,159,0
2024-09-24 15:30:00,2645.977,2645.977,2642.865,2643.03,3018,159,0
2024-09-24 15:45:00,2643.056,2644.686,2639.778,2643.143,3833,159,0
2024-09-24 16:00:00,2643.153,2650.774,2642.382,2649.866,4085,159,0
2024-09-24 16:15:00,2649.905,2650.551,2646.833,2647.045,2992,160,0
2024-09-24 16:30:00,2647.079,2655.278,2646.336,2653.894,3307,159,0
2024-09-24 16:45:00,2653.856,2654.828,2652.405,2653.475,2804,159,0
2024-09-24 17:00:00,2653.501,2653.918,2649.773,2651.826,2556,159,0
2024-09-24 17:15:00,2651.787,2653.349,2650.504,2651.475,2452,159,0
2024-09-24 17:30:00,2651.44,2651.667,2650.088,2651.374,1654,159,0
2024-09-24 17:45:00,2651.324,2654.566,2651.13,2653.971,1488,160,0
2024-09-24 18:00:00,2654.01,2655.41,2653.529,2654.015,1527,159,0
2024-09-24 18:15:00,2654.079,2657.182,2653.354,2656.03,1857,160,0
2024-09-24 18:30:00,2656.035,2657.653,2655.798,2656.849,1415,159,0
2024-09-24 18:45:00,2656.811,2657.754,2655.871,2657.266,1268,159,0
2024-09-24 19:00:00,2657.226,2658.024,2656.349,2658.024,1308,160,0
2024-09-24 19:15:00,2658.045,2661.25,2658.04,2660.273,1827,159,0
2024-09-24 19:30:00,2660.262,2664.366,2658.483,2663.589,1837,159,0
2024-09-24 19:45:00,2663.627,2663.763,2660.664,2662.622,2193,159,0
2024-09-24 20:00:00,2662.588,2663.747,2662.5,2662.943,1063,160,0
2024-09-24 20:15:00,2662.942,2663.357,2662.445,2663.213,733,159,0
2024-09-24 20:30:00,2663.206,2663.206,2658.954,2659.457,1280,159,0
2024-09-24 20:45:00,2659.397,2659.556,2656.417,2656.855,1321,160,0
2024-09-24 22:00:00,2658.85,2659.179,2657.89,2658.198,638,160,0
2024-09-24 22:15:00,2658.201,2658.714,2657.699,2658.069,693,159,0
2024-09-24 22:30:00,2658.077,2659.38,2657.59,2659.258,708,160,0
2024-09-24 22:45:00,2659.22,2659.894,2658.984,2659.109,714,159,0
2024-09-24 23:00:00,2659.12,2659.283,2656.843,2657.218,997,160,0
2024-09-24 23:15:00,2657.199,2658.4,2656.633,2658.184,651,160,0
2024-09-24 23:30:00,2658.187,2658.932,2658.035,2658.607,689,160,0
2024-09-24 23:45:00,2658.608,2659.125,2656.767,2658.204,1367,159,0
2024-09-25 00:00:00,2658.163,2658.549,2656.615,2658.246,1516,159,0
2024-09-25 00:15:00,2658.239,2658.511,2657.574,2658.131,1136,160,0
2024-09-25 00:30:00,2658.171,2660.065,2658.052,2659.433,1174,160,0
2024-09-25 00:45:00,2659.437,2661.128,2658.463,2660.751,1255,160,0
2024-09-25 01:00:00,2660.753,2662.94,2659.0,2660.869,4334,159,0
2024-09-25 01:15:00,2660.831,2661.479,2657.329,2658.219,3670,159,0
2024-09-25 01:30:00,2658.259,2658.925,2655.438,2657.441,3421,159,0
2024-09-25 01:45:00,2657.422,2661.421,2656.723,2660.029,2706,159,0
2024-09-25 02:00:00,2660.004,2663.764,2659.599,2661.755,2381,159,0
2024-09-25 02:15:00,2661.776,2665.239,2661.616,2664.805,1765,159,0
2024-09-25 02:30:00,2664.828,2664.869,2661.199,2662.249,2520,159,0
2024-09-25 02:45:00,2662.273,2670.629,2662.273,2670.156,2644,159,0
2024-09-25 03:00:00,2670.111,2670.24,2663.965,2664.12,2402,159,0
2024-09-25 03:15:00,2664.151,2664.738,2659.781,2661.625,2446,159,0
2024-09-25 03:30:00,2661.594,2662.181,2660.133,2661.409,1361,159,0
2024-09-25 03:45:00,2661.405,2661.986,2660.329,2661.475,1159,159,0
2024-09-25 04:00:00,2661.498,2661.716,2660.164,2660.282,1078,160,0
2024-09-25 04:15:00,2660.275,2660.856,2657.609,2658.928,1343,159,0
2024-09-25 04:30:00,2658.966,2659.261,2657.858,2658.719,1378,160,0
2024-09-25 04:45:00,2658.677,2660.307,2658.002,2658.932,1261,160,0
2024-09-25 05:00:00,2658.94,2659.859,2657.744,2659.476,1399,159,0
2024-09-25 05:15:00,2659.48,2659.747,2656.849,2657.185,1249,160,0
2024-09-25 05:30:00,2657.143,2658.736,2655.971,2656.642,2335,159,0
2024-09-25 05:45:00,2656.664,2659.151,2654.37,2657.174,2696,159,0
2024-09-25 06:00:00,2657.159,2659.817,2653.486,2655.42,2411,159,0
2024-09-25 06:15:00,2655.382,2657.729,2654.143,2657.729,2602,159,0
2024-09-25 06:30:00,2657.632,2657.737,2655.232,2656.358,2410,159,0
2024-09-25 06:45:00,2656.359,2656.641,2654.351,2654.742,2441,159,0
2024-09-25 07:00:00,2654.775,2655.29,2651.321,2654.086,2602,159,0
2024-09-25 07:15:00,2654.053,2654.676,2652.224,2653.644,2428,159,0
2024-09-25 07:30:00,2653.64,2655.619,2653.114,2653.338,1884,159,0
2024-09-25 07:45:00,2653.377,2657.632,2653.094,2657.016,2011,159,0
2024-09-25 08:00:00,2657.026,2658.581,2655.66,2656.272,2080,160,0
2024-09-25 08:15:00,2656.274,2656.426,2654.603,2655.238,1888,159,0
2024-09-25 08:30:00,2655.203,2657.835,2654.678,2655.218,1949,159,0
2024-09-25 08:45:00,2655.241,2656.293,2654.935,2655.901,1351,160,0
2024-09-25 09:00:00,2655.916,2656.012,2653.345,2654.539,1511,159,0
2024-09-25 09:15:00,2654.583,2656.312,2652.698,2655.116,1892,159,0
2024-09-25 09:30:00,2655.126,2657.703,2654.008,2656.308,1561,160,0
2024-09-25 09:45:00,2656.309,2657.187,2655.102,2656.878,1384,159,0
2024-09-25 10:00:00,2656.906,2657.781,2655.54,2655.786,1961,160,0
2024-09-25 10:15:00,2655.748,2658.167,2655.483,2657.846,1602,159,0
2024-09-25 10:30:00,2657.851,2658.2,2656.552,2656.706,1474,159,0
2024-09-25 10:45:00,2656.695,2658.008,2654.36,2655.526,1842,159,0
2024-09-25 11:00:00,2655.568,2656.669,2654.858,2655.532,1485,160,0
2024-09-25 11:15:00,2655.488,2657.011,2655.008,2655.645,1662,160,0
2024-09-25 11:30:00,2655.629,2657.573,2653.842,2657.156,1429,160,0
2024-09-25 11:45:00,2657.18,2658.021,2656.168,2657.431,1596,159,0
2024-09-25 12:00:00,2657.38,2660.667,2656.926,2658.87,2296,159,0
2024-09-25 12:15:00,2658.907,2660.736,2657.013,2659.55,2403,159,0
2024-09-25 12:30:00,2659.582,2660.835,2657.675,2657.948,2436,159,0
2024-09-25 12:45:00,2657.984,2660.391,2657.414,2659.361,2519,160,0
2024-09-25 13:00:00,2659.403,2664.987,2658.325,2663.177,3665,159,0
2024-09-25 13:15:00,2663.206,2665.813,2662.328,2664.366,2837,159,0
2024-09-25 13:30:00,2664.403,2665.544,2660.104,2662.129,5087,159,0
2024-09-25 13:45:00,2662.17,2666.068,2662.15,2664.39,4233,159,0
2024-09-25 14:00:00,2664.423,2667.342,2661.315,2663.278,4611,159,0
2024-09-25 14:15:00,2663.332,2666.117,2662.888,2665.848,3295,160,0
2024-09-25 14:30:00,2665.888,2667.434,2661.232,2661.719,3477,159,0
2024-09-25 14:45:00,2661.683,2662.055,2654.161,2659.054,6779,159,0
2024-09-25 15:00:00,2658.952,2660.819,2656.828,2660.037,4706,159,0
2024-09-25 15:15:00,2660.081,2660.454,2656.275,2657.376,3975,159,0
2024-09-25 15:30:00,2657.391,2659.823,2655.283,2658.162,3069,159,0
2024-09-25 15:45:00,2658.206,2658.986,2656.82,2657.628,2360,159,0
2024-09-25 16:00:00,2657.604,2658.862,2655.141,2655.745,2472,159,0
2024-09-25 16:15:00,2655.789,2656.142,2652.438,2654.594,2499,159,0
2024-09-25 16:30:00,2654.585,2655.326,2652.067,2652.678,2311,159,0
2024-09-25 16:45:00,2652.715,2654.303,2649.566,2653.709,3150,159,0
2024-09-25 17:00:00,2653.671,2655.955,2653.08,2655.034,2143,160,0
2024-09-25 17:15:00,2654.99,2660.706,2654.99,2660.318,2166,159,0
2024-09-25 17:30:00,2660.29,2663.062,2660.06,2661.833,2100,159,0
2024-09-25 17:45:00,2661.809,2662.764,2660.548,2660.68,1591,160,0
2024-09-25 18:00:00,2660.641,2661.486,2659.513,2659.937,1457,159,0
2024-09-25 18:15:00,2659.98,2661.27,2659.076,2661.264,1278,159,0
2024-09-25 18:30:00,2661.296,2661.762,2659.311,2659.39,1074,159,0
2024-09-25 18:45:00,2659.431,2660.401,2659.214,2660.38,1134,160,0
2024-09-25 19:00:00,2660.334,2661.251,2659.925,2660.623,1060,160,0
2024-09-25 19:15:00,2660.663,2661.527,2660.344,2660.635,952,159,0
2024-09-25 19:30:00,2660.61,2660.624,2659.387,2659.62,1062,160,0
2024-09-25 19:45:00,2659.657,2660.511,2659.5,2659.754,1118,159,0
2024-09-25 20:00:00,2659.802,2660.305,2659.324,2659.615,955,160,0
2024-09-25 20:15:00,2659.614,2659.781,2658.698,2658.714,737,160,0
2024-09-25 20:30:00,2658.782,2658.917,2656.6,2657.171,923,159,0
2024-09-25 20:45:00,2657.203,2658.011,2656.328,2657.175,913,159,0
2024-09-25 22:00:00,2657.274,2658.415,2656.948,2657.983,784,159,0
2024-09-25 22:15:00,2657.987,2659.422,2657.85,2658.99,609,159,0
2024-09-25 22:30:00,2659.025,2659.321,2658.643,2659.209,629,159,0
2024-09-25 22:45:00,2659.202,2659.755,2658.134,2658.287,692,160,0
2024-09-25 23:00:00,2658.292,2658.627,2657.224,2657.224,677,159,0
2024-09-25 23:15:00,2657.225,2659.477,2657.225,2659.257,625,160,0
2024-09-25 23:30:00,2659.257,2659.324,2658.334,2658.938,509,160,0
2024-09-25 23:45:00,2658.938,2659.176,2656.203,2656.296,967,159,0
2024-09-26 00:00:00,2656.359,2657.258,2655.281,2655.565,1600,159,0
2024-09-26 00:15:00,2655.571,2657.799,2655.363,2657.756,1122,160,0
2024-09-26 00:30:00,2657.752,2659.45,2657.591,2659.029,1064,160,0
2024-09-26 00:45:00,2659.027,2660.444,2658.114,2659.001,1299,160,0
2024-09-26 01:00:00,2659.07,2660.909,2658.599,2660.587,2033,159,0
2024-09-26 01:15:00,2660.602,2660.784,2657.699,2658.668,1505,159,0
2024-09-26 01:30:00,2658.71,2659.949,2657.685,2659.356,1843,159,0
2024-09-26 01:45:00,2659.351,2661.467,2658.587,2660.844,2160,159,0
2024-09-26 02:00:00,2660.838,2660.9,2658.785,2659.365,1655,160,0
2024-09-26 02:15:00,2659.383,2661.496,2658.77,2661.41,1125,160,0
2024-09-26 02:30:00,2661.388,2661.555,2658.718,2659.447,1696,159,0
2024-09-26 02:45:00,2659.404,2659.424,2657.01,2658.12,1851,159,0
2024-09-26 03:00:00,2658.089,2659.869,2657.664,2659.607,1559,159,0
2024-09-26 03:15:00,2659.607,2661.766,2659.455,2660.951,1824,160,0
2024-09-26 03:30:00,2660.947,2661.917,2660.334,2660.516,1136,159,0
2024-09-26 03:45:00,2660.553,2662.537,2660.266,2662.516,1112,160,0
2024-09-26 04:00:00,2662.545,2662.945,2660.757,2661.384,998,160,0
2024-09-26 04:15:00,2661.384,2662.295,2661.315,2661.938,962,160,0
2024-09-26 04:30:00,2661.898,2661.914,2660.68,2660.967,811,160,0
2024-09-26 04:45:00,2660.952,2661.316,2660.193,2660.672,891,160,0
2024-09-26 05:00:00,2660.702,2662.074,2659.776,2661.925,1070,159,0
2024-09-26 05:15:00,2661.907,2663.292,2661.517,2663.292,1364,159,0
2024-09-26 05:30:00,2663.317,2663.461,2660.691,2662.528,2045,159,0
2024-09-26 05:45:00,2662.562,2663.315,2660.047,2661.388,1886,159,0
2024-09-26 06:00:00,2661.356,2661.63,2658.265,2658.629,2182,159,0
2024-09-26 06:15:00,2658.654,2661.573,2657.93,2660.985,2184,159,0
2024-09-26 06:30:00,2661.018,2661.921,2660.376,2661.151,1933,159,0
2024-09-26 06:45:00,2661.117,2662.606,2660.941,2661.69,1766,159,0
2024-09-26 07:00:00,2661.714,2664.068,2660.469,2660.644,2282,159,0
2024-09-26 07:15:00,2660.679,2662.227,2659.486,2661.869,1975,159,0
2024-09-26 07:30:00,2661.881,2663.998,2660.96,2663.867,2172,160,0
2024-09-26 07:45:00,2663.823,2666.924,2663.446,2664.684,2002,159,0
2024-09-26 08:00:00,2664.65,2667.697,2664.581,2666.216,1925,159,0
2024-09-26 08:15:00,2666.177,2669.652,2666.006,2668.912,2391,160,0
2024-09-26 08:30:00,2668.89,2670.493,2668.634,2669.102,1980,159,0
2024-09-26 08:45:00,2669.101,2669.812,2667.31,2669.035,1942,160,0
2024-09-26 09:00:00,2669.056,2669.33,2667.303,2668.017,1668,159,0
2024-09-26 09:15:00,2668.047,2669.862,2667.65,2668.705,1693,160,0
2024-09-26 09:30:00,2668.707,2669.41,2666.87,2667.953,1952,159,0
2024-09-26 09:45:00,2667.941,2669.02,2667.399,2668.806,1368,160,0
2024-09-26 10:00:00,2668.77,2669.696,2667.489,2669.241,1628,160,0
2024-09-26 10:15:00,2669.278,2673.769,2668.702,2670.09,2921,159,0
2024-09-26 10:30:00,2670.059,2674.245,2669.778,2674.105,2516,159,0
2024-09-26 10:45:00,2674.201,2675.623,2672.587,2672.684,2240,159,0
2024-09-26 11:00:00,2672.649,2679.113,2672.234,2678.207,3037,159,0
2024-09-26 11:15:00,2678.251,2680.179,2676.226,2678.008,2525,159,0
2024-09-26 11:30:00,2677.988,2685.611,2677.947,2682.258,3620,159,0
2024-09-26 11:45:00,2682.242,2685.512,2681.802,2682.764,2925,159,0
2024-09-26 12:00:00,2682.797,2684.211,2673.283,2677.083,4359,159,0
2024-09-26 12:15:00,2677.005,2680.028,2674.521,2678.875,3893,159,0
2024-09-26 12:30:00,2678.906,2679.193,2668.52,2673.573,7665,159,0
2024-09-26 12:45:00,2673.522,2680.051,2672.762,2677.368,7241,159,0
2024-09-26 13:00:00,2677.326,2679.751,2663.631,2663.95,9790,159,0
2024-09-26 13:15:00,2663.98,2668.001,2659.46,2667.786,7947,159,0
2024-09-26 13:30:00,2667.824,2669.555,2659.919,2663.587,9831,159,0
2024-09-26 13:45:00,2663.63,2664.928,2654.717,2660.918,9195,159,0
2024-09-26 14:00:00,2660.888,2667.114,2659.598,2666.267,7392,159,0
2024-09-26 14:15:00,2666.3,2668.718,2662.91,2664.585,4936,159,0
2024-09-26 14:30:00,2664.613,2669.596,2664.159,2665.408,5061,159,0
2024-09-26 14:45:00,2665.433,2667.929,2664.987,2665.823,5202,159,0
2024-09-26 15:00:00,2665.79,2667.434,2662.414,2666.268,4614,159,0
2024-09-26 15:15:00,2666.3,2670.321,2665.025,2669.798,3960,159,0
2024-09-26 15:30:00,2669.825,2673.159,2669.243,2672.082,3076,159,0
2024-09-26 15:45:00,2672.119,2672.794,2669.931,2671.348,2387,159,0
2024-09-26 16:00:00,2671.39,2672.47,2662.946,2664.253,4143,159,0
2024-09-26 16:15:00,2664.288,2669.092,2664.288,2667.444,3162,159,0
2024-09-26 16:30:00,2667.481,2669.164,2666.649,2668.691,2442,159,0
2024-09-26 16:45:00,2668.72,2670.738,2667.459,2668.249,2340,159,0
2024-09-26 17:00:00,2668.2,2671.625,2667.597,2671.215,2201,159,0
2024-09-26 17:15:00,2671.18,2672.226,2668.214,2671.82,2637,159,0
2024-09-26 17:30:00,2671.777,2671.777,2669.595,2670.82,1813,159,0
2024-09-26 17:45:00,2670.787,2671.719,2670.025,2670.95,1477,159,0
2024-09-26 18:00:00,2670.986,2673.609,2670.08,2673.126,1781,159,0
2024-09-26 18:15:00,2673.167,2675.457,2673.094,2674.326,1819,159,0
2024-09-26 18:30:00,2674.301,2676.719,2673.154,2676.202,1593,159,0
2024-09-26 18:45:00,2676.202,2677.152,2675.153,2675.959,1524,159,0
2024-09-26 19:00:00,2675.988,2677.911,2675.764,2677.086,1489,159,0
2024-09-26 19:15:00,2677.09,2677.378,2674.174,2674.77,1337,159,0
2024-09-26 19:30:00,2674.784,2674.974,2672.28,2673.971,1491,159,0
2024-09-26 19:45:00,2673.901,2674.451,2672.298,2673.675,1463,159,0
2024-09-26 20:00:00,2673.715,2674.068,2671.074,2671.245,956,159,0
2024-09-26 20:15:00,2671.297,2672.344,2670.805,2672.059,722,160,0
2024-09-26 20:30:00,2672.044,2672.982,2671.804,2672.269,650,160,0
2024-09-26 20:45:00,2672.254,2672.836,2671.858,2672.265,711,159,0
2024-09-26 22:00:00,2671.887,2672.473,2671.804,2672.413,460,160,0
2024-09-26 22:15:00,2672.448,2673.202,2671.958,2672.877,557,159,0
2024-09-26 22:30:00,2672.901,2672.935,2672.391,2672.548,405,160,0
2024-09-26 22:45:00,2672.551,2672.815,2672.201,2672.393,451,160,0
2024-09-26 23:00:00,2672.434,2672.5,2671.959,2672.415,459,160,0
